salesanalysis,Design,Category_Code,VOCNO
1,DIAMOND RING,RN,425
1,DIAMOND EARRING,ER,426
1,DIAMOND EARRING,ER,426
1,DIAMOND EARRING,ER,426
1,DIAMOND EARRING,ER,426
1,DIAMOND RING,RN,431
1,DIAMOND RING,RN,431
1,DIAMOND RING,RN,431
1,DIAMOND BRACELET,BR,264
1,DIAMOND RING,RN,431
1,DIAMOND RING,RN,431
1,DIAMOND RING,RN,431
1,DIAMOND EARRING,ER,434
1,DIAMOND RING,RN,434
1,DIAMOND RING,RN,434
1,DIAMOND RING,RN,434
1,DIAMOND PENDANT,PN,434
1,DIAMOND RING,RN,434
1,DIAMOND RING,RN,434
1,DIAMOND RING,RN,434
1,DIAMOND PENDANT,PN,434
1,DIAMOND PENDANT,PN,434
1,DIAMOND PENDANT,PN,434
1,DIAMOND PENDANT,PN,434
1,DIAMOND PENDANT,PN,434
1,DIAMOND PENDANT,PN,434
1,DIAMOND PENDANT,PN,434
1,DIAMOND RING,RN,434
1,DIAMOND PENDANT,PN,434
1,DIAMOND RING BAN,RN,434
1,DIAMOND EARRING,ER,434
1,DIAMOND EARRING,ER,434
1,DIAMOND,PN,434
1,DIAMOND,PN,434
1,DIAMOND RING,RN,438
1,DIAMOND RING,RN,438
1,DIAMOND PENDANT,PN,438
1,DIAMOND RING,RN,438
1,DIAMOND PENDANT,PN,438
1,DIAMOND RING,RN,438
1,DIAMOND RING,RN,438
1,DIAMOND RING,RN,438
1,DIAMOND RING,RN,438
1,DIAMOND RING,RN,438
1,Multi Tourmaline              ,,441
1,Multi Tourmaline              ,,441
1,Multi Tourmaline              ,,441
1,DIAMOND RING,RN,454
1,DIAMOND RING,RN,454
1,DIAMOND RING,RN,454
1,DIAMOND RING,RN,454
1,DIAMOND RING,RN,454
1,DIAMOND RING,RN,454
1,DIAMOND,PN,454
1,DIAMOND RING,RN,455
1,DIAMOND RING,RN,455
1,DIAMOND RING,RN,455
1,DIAMOND PENDANT,PN,455
1,DIAMOND NECKLACE,NK,465
1,DIAMOND RING,RN,466
1,DIAMOND,PN,466
1,DIAMOND PENDANT,PN,466
1,DIAMOND EARRING,ER,466
1,DIAMOND RING,RN,467
1,DIAMOND RING,RN,467
1,DIAMOND EARRING,ER,467
1,DIAMOND EARRING,ER,467
1,DIAMOND RING,RN,467
1,DIAMOND RING,RN,467
1,DIAMOND RING,RN,467
1,DIAMOND RING,RN,467
1,DIAMOND RING,RN,467
1,DIAMOND RING,RN,467
1,DIAMOND RING,RN,467
1,DIAMOND RING,RN,467
1,DIAMOND RING,RN,467
1,DIAMOND RING,RN,467
1,DIAMOND EARRING,ER,467
1,DIAMOND EARRING,ER,467
1,DIAMOND PENDANT,PN,467
1,COLOURSTONE EARRING,ER,467
1,DIAMOND RING,RN,471
1,DIAMOND RING,RN,471
1,DIAMOND RING,RN,471
1,DIAMOND RING,RN,471
1,DIAMOND RING,RN,471
1,DIAMOND RING,RN,472
1,DIAMOND RING,RN,472
1,DIAMOND RING,RN,472
1,DIAMOND RING,RN,472
1,DIAMOND RING,RN,478
1,DIAMOND RING,RN,478
1,DIAMOND RING,RN,481
1,DIAMOND RING,RN,481
1,DIAMOND EARRING,ER,481
1,DIAMOND EARRING,ER,481
1,DIAMONND RING,RN,477
1,DIAMONND RING,RN,477
1,DIAMOND PENDANT,PN,477
1,DIAMOND RING,RN,477
1,DIAMOND RING,RN,477
1,DIAMOND RING,RN,477
1,DIAMOND RING,RN,477
1,DIAMOND RING,RN,477
1,DIAMOND RING,RN,477
1,DIAMOND RING,RN,479
1,DIAMOND RING,RN,479
1,DIAMOND RING,RN,480
1,DIAMOND RING,RN,480
1,DIAMOND RING,RN,480
1,DIAMOND RING,RN,480
1,DIAMOND RING,RN,480
1,DIAMOND RING,RN,496
1,DIAMOND EARRING,ER,496
1,DIAMOND EARRING,ER,496
1,DIAMOND RING,RN,497
1,DIAMOND RING,RN,497
1,DIAMOND RING,RN,497
1,DIAMOND RING,RN,497
1,DIAMOND EARRING,ER,510
1,DIAMOND PENDANT,PN,510
1,DIAMOND RING,RN,516
1,DIAMOND RING,RN,516
1,DIAMOND RING,RN,516
1,DIAMOND RING,RN,516
1,Multi Tourmaline              ,,509
1,DIAMOND RING,RN,509
1,DIAMOND RING,RN,509
1,DIAMOND RING,RN,509
1,DIAMOND EARRING,ER,509
1,DIAMOND RING,RN,509
1,DIAMOND EARRING,ER,509
1,DIAMOND RING,RN,509
1,DIAMOND RING,RN,509
1,DIAMOND RING,RN,509
1,DIAMOND RING,RN,509
1,DIAMOND RING,RN,527
1,DIAMOND RING,RN,527
1,DIAMOND RING,RN,536
1,DIAMOND RING,RN,536
1,DIAMOND RING,RN,536
1,DIAMOND RING,RN,536
1,DIAMOND RING,RN,539
1,DIAMOND RING,RN,539
1,DIAMOND RING,RN,539
1,DIAMOND RING,RN,539
1,DIAMOND RING,RN,539
1,DIAMOND RING,RN,539
1,DIAMOND PENDANT,PN,539
1,Multi Tourmaline              ,,545
1,DIAMOND RING,RN,546
1,DIAMOND RING,RN,546
1,DIAMOND RING,RN,546
1,DIAMOND PENDANT,PN,546
1,DIAMOND RING,RN,546
1,DIAMOND RING,RN,546
1,DIAMOND PENDANT,PN,546
1,DIAMOND RING,RN,546
1,DIAMOND RING,RN,546
1,DIAMOND RING,RN,549
1,DIAMOND RING,RN,549
1,DIAMOND RING,RN,560
1,DIAMOND PENDANT,PN,603
1,DIAMOND RING,RN,211
1,DIAMOND RING,RN,211
1,DIAMOND NECKLACE,NK,219
1,DIAMOND RING,RN,241
1,GOLD PENDANT WITH CHAIN,PN,493
1,DIAMOND RING,RN,394
1,DIAMOND RING,RN,39
1,DIAMOND EARRING,ER,633
1,DIAMOND PENDANT,PN,633
1,DIAMOND PENDANT,PN,633
1,DIAMOND RING,RN,32
1,DIAMOND PENDANT,PN,103
1,DIAMOND BRACELET,BR,10
1,DIAMOND EARRING,ER,21
1,DIAMOND EARRING,ER,506
1,DIAMOND RING,RN,311
1,DIAMOND PENDANT,PN,497
1,,,563
1,DIAMOND PENDANT WITH CHAIN,PN,262
1,,,330
1,DIAMOND PENDANT,PN,11
1,DIAMOND,PN,576
1,DIAMOND CHOKER NECKLACE,NK,263
1,DIAMOND,PN,263
1,DIAMOND PENDANT,PN,136
1,DIAMOND EARRING,ER,540
1,DIAMOND PENDANT,PN,578
1,DIAMOND PENDANT,PN,578
1,DIAMOND PENDANT,PN,578
1,DIAMOND EARRING,ER,578
1,DIAMOND EARRING,ER,578
1,DIAMOND EARRING,ER,578
1,DIAMOND EARRING,ER,578
1,Multi Tourmaline              ,,581
1,DIAMOND PENDANT,PN,625
1,DIAMOND RING,RN,595
1,DIAMOND RING BAN,RN,595
1,DIAMOND EARRING,ER,5
1,DIAMOND RING,RN,12
1,DIAMOND NECKLACE,NK,25
1,DIAMOND BRACELET,BT,25
1,DIAMOND RING,RN,37
1,PLATINUM RING,RN,329
1,DIAMOND RING,RN,618
1,DIAMOND PENDANT,PN,618
1,DIAMOND EARRING,ER,618
1,PEARL NECKLACE,,22
1,DIAMOND RING,RN,40
1,DIAMOND RING,RN,130
1,DIAMOND RING,RN,126
1,DIAMOND BANGLE,BN,656
1,DIAMOND RING,RN,656
1,DIAMOND RING,RN,656
1,GOLD EARRING,ER,151
1,DIAMOND BANGLE,BN,657
1,DIAMOND BANGLE,BN,657
1,DIAMOND BANGLE,BN,657
1,,,309
1,DIAMOND EARRING,ER,306
1,DIAMOND EARRING,ER,306
1,DIAMOND RING,RN,425
1,DIAMOND PENDENT,PN,326
1,GOLD RING,RN,326
1,GOLD EARRING,ER,326
1,GOLD NECKLACE,NK,326
1,DIAMOND PENDENT,PN,35
1,DIAMOND,RN,35
1,Multi Tourmaline              ,,35
1,DIAMOND PENDANT,PN,35
1,DIAMOND,RN,344
1,DIAMOND EARRING,ER,366
1,Multi Tourmaline              ,,113
1,DIAMOND PENDANT,PN,119
1,DIAMOND,NK,15
1,GOLD BRACELET,BR,606
1,GOLD EARRING,ER,496
1,GOLD WITH W MOP BRACELET,BR,496
1,GOLD WITH W MOP NECKLACE,NK,496
1,DIAMOND RING,RN,58
1,DIAMOND BANGLE,BN,504
1,DIAMOND RING,RN,97
1,Multi Tourmaline              ,,518
1,,,496
1,DIAMOND RING,RN,393
1,DIAMOND RING,RN,393
1,DIAMOND BANGLE,BN,406
1,DIAMOND RING,RN,406
1,DIAMOND,PN,419
1,DIAMOND RING,RN,598
1,DIAMOND BRACELET,BT,526
1,DIAMOND EARRING,ER,488
1,DIAMOND PENDANT,PN,81
1,DIAMOND EARRING,ER,81
1,DIAMOND,PN,81
1,DIAMOND EARRING,ER,133
1,Multi Tourmaline              ,,143
1,DIAMOND RING,RN,150
1,DIAMOND EARRING,ER,260
1,DIAMOND RING,RN,342
1,DIAMOND PENDANT,PN,566
1,DIAMOND EARRING,ER,654
1,DIAMOND EARRING,ER,654
1,Multi Tourmaline              ,,23
1,DIAMOND BRACELET,BR,612
1,DIAMOND RING,RN,155
1,DIAMOND EARRING,ER,155
1,DIAMOND EARRING,ER,160
1,DIAMOND EARRING,JEW,564
1,,,564
1,DIAMOND NECKLACE,NK,1
1,DIAMOND RING,RN,630
1,DIAMOND RING,RN,1
1,,,643
1,DIAMOND EARRING,ER,647
1,DIAMOND BANGLE,BN,647
1,DIAMOND RING,RN,155
1,DIAMOND PENDANT,PN,190
1,DIAMOND RING,RN,220
1,DIAMOND NECKLACE,NK,157
1,DIAMOND RING,RN,676
1,DIAMOND EARRING,ER,677
1,DIAMOND RING,RN,179
1,DIAMOND EARRING,ER,181
1,DIAMOND PENDANT,NK,223
1,DIAMOND EARRING,ER,223
1,DIAMOND BRACELET,BT,246
1,DIAMOND EARRING,ER,465
1,GOLD EARRING,ER,690
1,DIAMOND PENDANT,PN,690
1,DIAMOND PENDENT,PN,192
1,DIAMOND RING,RN,116
1,DIAMOND BRACELET,BT,393
1,DIAMOND BRACELET,BT,76
1,DIAMOND EARRING,ER,694
1,DIAMOND PENDANT,PN,693
1,DIAMOND BRACELET,BR,78
1,DIAMOND BRACELET,BT,78
1,DIAMOND PENDANT,PN,395
1,DIAMOND EARRING,ER,196
1,DIAMOND EARRING,ER,6
1,DIAMOND BRACELET,BT,694
1,DIAMOND BRACELET,BR,199
1,DIAMOND RING,RN,199
1,DIAMOND  RING,RN,206
1,DIAMOND RING,RN,7
1,DIAMOND RING,RN,200
1,DIAMOND BRACELET,BT,706
1,DIAMOND BRACELET,BT,88
1,DIAMOND SUITI,SUT,89
1,DIAMOND EARRING,ER,90
1,DIAMOND,NK,735
1,DIAMOND PENDANT,PN,737
1,DIAMOND PENDANT,PN,737
1,DIAMOND PENDANT,PN,232
1,DIAMOND BANGLE,BN,736
1,DIAMOND RING,RN,231
1,DIAMOND,NK,411
1,DIAMOND PENDANT,PN,224
1,DIAMOND RING,RN,234
1,DIAMOND RING,RN,742
1,DIAMOND EARRING,ER,236
1,DIAMOND BRACELET,BR,742
1,DIAMOND RING,RN,746
1,,,747
1,DIAMOND EARRING,ER,246
1,DIAMOND RING,RN,460
1,DIAMOND EARRING,ER,460
1,DIAMOND EARRING,ER,385
1,DIAMOND PENDANT,PN,385
1,DIAMOND ANKLET,AN,376
1,DIAMOND EARRING,ER,376
1,DIAMOND EARRING,ER,376
1,DIAMOND EARRING,ER,376
1,Multi Tourmaline              ,,419
1,DIAMOND PENDANT,PN,422
1,DIAMOND BRACELET,BT,422
1,DIAMOND EARRING,ER,403
1,DIAMOND RING,RN,403
1,DIAMOND BRACELET,BT,420
1,DIAMOND EARRING,ER,453
1,DIAMOND RING,RN,453
1,DIAMOND EARRING,ER,453
1,DIAMOND BRACELET,BT,408
1,DIAMOND ANKLET,AN,427
1,DIAMOND BANGLE,BN,439
1,DIAMOND EARRING,ER,443
1,DIAMOND RING,RN,415
1,DIAMOND,NK,458
1,DIAMOND NECKLACE,NK,296
1,DIAMOND NECKLACE,NK,296
1,DIAMOND NECKLACE,NK,296
1,DIAMOND EARRING,ER,296
1,DIAMOND EARRING,ER,296
1,DIAMOND EARRING,ER,296
1,DIAMOND EARRING,ER,296
1,DIAMOND RING,RN,288
1,DIAMOND RING,RN,301
1,DIAMOND RING,RN,301
1,DIAMOND PENDANT,PN,301
1,DIAMOND PENDANT,PN,301
1,DIAMOND RING,RN,301
1,DIAMOND,PN,301
1,DIAMOND RING,RN,301
1,DIAMOND EARRING,ER,630
1,DIAMOND PENDANT,PN,630
1,DIAMOND PENDANT,PN,630
1,DIAMOND BRACELET,BR,630
1,DIAMOND EARRING,ER,630
1,DIAMOND PENDANT,PN,630
1,DIAMOND EARRING,ER,630
1,DIAMOND EARRING,ER,630
1,DIAMOND RING,RN,630
1,DIAMOND PENDANT,PN,630
1,DIAMOND RING,RN,630
1,DIAMOND RING,RN,630
1,DIAMOND PENDANT,PN,630
1,DIAMOND PENDANT,PN,630
1,DIAMOND PENDANT,PN,630
1,DIAMOND EARRING,ER,630
1,DIAMOND PENDANT,PN,630
1,DIAMOND RING,RN,630
1,DIAMOND PENDANT,PN,630
1,Multi Tourmaline              ,,183
1,DIAMOND NECKLACE,NK,181
1,DIAMOND NECKLACE,NK,181
1,DIAMOND RING,RN,182
1,DIAMOND BRACELET,BT,182
1,DIAMOND RING,RN,182
1,DIAMOND RING,RN,182
1,DIAMOND EARRING,ER,182
1,DIAMOND EARRING,ER,182
1,DIAMOND RING,RN,182
1,DIAMOND EARRING,ER,182
1,DIAMOND RING,RN,182
1,DIAMOND RING,RN,182
1,DIAMOND RING,RN,182
1,DIAMOND RING,RN,182
1,DIAMOND RING,RN,182
1,DIAMOND EARRING,ER,182
1,DIAMOND PENDANT,PN,182
1,DIAMOND RING,RN,182
1,DIAMOND RING,RN,182
1,DIAMOND RING,RN,182
1,DIAMOND RING,RN,182
1,DIAMOND EARRING,ER,182
1,DIAMOND EARRING,ER,182
1,DIAMOND EARRING,ER,182
1,DIAMOND EARRING,ER,182
1,DIAMOND RING,RN,182
1,DIAMOND EARRING,ER,182
1,DIAMOND RING,RN,182
1,DIAMOND RING,RN,182
1,DIAMOND RING,RN,182
1,DIAMOND RING,RN,182
1,DIAMOND EARRING,ER,182
1,DIAMOND SUITI,SUT,182
1,Diamond Bracelet,,182
1,DIAMOND,RN,182
1,DIAMOND NECKLACE,PN,185
1,DIAMOND NECKLACE,PN,185
1,DIAMOND NECKLACE,PN,185
1,GOLD EARRING,ER,185
1,DIAMOND RING,RN,22
1,DIAMOND PENDANT,PN,315
1,DIAMOND RING,RN,321
1,DIAMOND RING,RN,321
1,DIAMOND RING,RN,326
1,DIAMOND EARRING,ER,332
1,Diamond Pendant,PN,332
1,Multi Tourmaline              ,,302
1,,,662
1,DIAMOND RING,RN,2
1,DIAMOND EARRING,ER,3
1,DIAMOND EARRING,ER,3
1,DIAMOND BRACELET,BT,38
1,DIAMOND BRACELET,BT,38
1,DIAMOND BRACELET,BT,38
1,DIAMOND BRACELET,BT,38
1,DIAMOND BRACELET,BT,38
1,DIAMOND BRACELET,BT,38
1,DIAMOND BRACELET,BT,38
1,DIAMOND BRACELET,BT,38
1,DIAMOND BRACELET,BT,38
1,DIAMOND BRACELET,BT,38
1,DIAMOND NECKLACE,NK,53
1,DIAMOND RING,RN,52
1,DIAMOND PENDANT,PN,653
1,DIAMOND PENDANT,PN,653
1,DIAMOND PENDANT,PN,653
1,DIAMOND PENDANT,PN,653
1,DIAMOND RING,RN,653
1,DIAMOND,PN,653
1,DIAMOND EARRING,ER,717
1,DIAMOND PENDANT,PN,717
1,DIAMOND PENDANT,PN,717
1,DIAMOND PENDANT,PN,717
1,DIAMOND PENDANT,PN,717
1,DIAMOND,PN,693
1,DIAMOND RING,RN,708
1,DIAMOND RING,RN,708
1,DIAMOND RING,RN,658
1,DIAMOND PENDANT,PN,657
1,DIAMOND RING,RN,150
1,DIAMOND RING,RN,150
1,DIAMOND RING,RN,150
1,DIAMOND PENDANT,PN,150
1,DIAMOND PENDANT,PN,160
1,DIAMOND PENDANT,PN,160
1,DIAMOND RING,RN,485
1,DIAMOND RING,RN,485
1,DIAMOND RING,RN,485
1,DIAMOND PENDANT,PN,485
1,DIAMOND RING,RN,485
1,DIAMOND RING,RN,485
1,DIAMOND PENDANT,PN,485
1,DIAMOND PENDANT,PN,485
1,DIAMOND EARRING,ER,485
1,GOLD PENDANT WITH CHAIN,PN,493
1,GOLD PENDANT WITH CHAIN,PN,493
1,GOLD PENDANT WITH CHAIN,PN,493
1,GOLD PENDANT WITH CHAIN,PN,493
1,GOLD PENDANT WITH CHAIN,PN,493
1,GOLD PENDANT WITH CHAIN,PN,493
1,GOLD PENDANT WITH CHAIN,PN,493
1,DIAMOND EARRING,ER,506
1,Multi Tourmaline              ,,516
1,DIAMOND EARRING,ER,455
1,DIAMOND PENDANT,PN,464
1,Multi Tourmaline              ,,465
1,DIAMOND RING,RN,497
1,DIAMOND BANGLE,BN,478
1,DIAMOND RING,RN,213
1,DIAMOND RING,RN,205
1,DIAMOND RING,RN,205
1,DIAMOND RING,RN,210
1,DIAMOND RING,RN,215
1,DIAMOND RING,RN,215
1,DIAMOND PENDANT,PN,15
1,DIAMOND RING,RN,14
1,DIAMOND RING,RN,211
1,DIAMOND EARRING,ER,211
1,DIAMOND RING,RN,211
1,DIAMOND EARRING,ER,211
1,DIAMOND RING,RN,211
1,DIAMOND RING,RN,211
1,DIAMOND RING,RN,211
1,DIAMOND RING,RN,211
1,DIAMOND PENDANT,PN,211
1,DIAMOND PENDANT,PN,211
1,Multi Tourmaline              ,,211
1,DIAMOND RING,RN,211
1,DIAMOND RING,RN,211
1,DIAMOND RING,RN,211
1,DIAMOND PENDANT,PN,214
1,DIAMOND PENDANT,PN,214
1,GOLD RING,RN,219
1,GOLD BANGLE,BN,219
1,GOLD NECKLACE,NK,219
1,DIAMOND RING,RN,219
1,DIAMOND NECKLACE,NK,219
1,DIAMOND RING,RN,219
1,DIAMOND RING,RN,219
1,DIAMOND PENDANT,PN,219
1,DIAMOND PENDANT,PN,219
1,DIAMOND,PN,219
1,DIAMOND RING,RN,219
1,DIAMOND RING,RN,219
1,DIAMOND RING,RN,219
1,DIAMOND RING,RN,220
1,DIAMOND RING,RN,220
1,DIAMOND PENDANT,PN,220
1,DIAMOND RING,RN,220
1,DIAMOND RING,RN,241
1,DIAMOND RING,RN,241
1,DIAMOND PENDANT WITH CHAIN,PN,241
1,DIAMOND PENDANT WITH CHAIN,PN,241
1,DIAMOND PENDANT,PN,241
1,DIAMOND PENDANT WITH CHAIN,PN,241
1,DIAMOND PENDANT WITH CHAIN,PN,241
1,DIAMOND PENDANT WITH CHAIN,PN,241
1,DIAMOND PENDANT WITH CHAIN,PN,241
1,DIAMOND RING,RN,241
1,DIAMOND RING,RN,241
1,DIAMOND RING,RN,241
1,DIAMOND RING,RN,241
1,DIAMOND RING,RN,241
1,DIAMOND RING,RN,241
1,DIAMONND RING,RN,241
1,DIAMOND RING,RN,241
1,DIAMOND RING,RN,241
1,DIAMOND RING,RN,241
1,DIAMOND RING,RN,241
1,DIAMOND RING,RN,241
1,DIAMOND BRACELET,BT,241
1,DIAMOND RING,RN,241
1,DIAMOND RING,RN,241
1,DIAMOND RING,RN,241
1,DIAMOND EARRING,ER,229
1,DIAMOND EARRING,ER,229
1,DIAMOND PENDANT,PN,229
1,DIAMOND EARRING,ER,226
1,DIAMOND EARRING,ER,226
1,DIAMOND EARRING,ER,226
1,DIAMOND,PN,222
1,DIAMOND PENDANT,PN,207
1,DIAMOND EARRING,ER,207
1,DIAMOND EARRING,ER,207
1,DIAMOND BRACELET,BT,141
1,DIAMOND PENDANT,PN,141
1,,,400
1,DIAMOND RING,RN,381
1,DIAMOND PENDENT,PN,383
1,Diamond Ring,,387
1,DIAMOND EARRING,ER,390
1,DIAMOND EARRING,ER,390
1,DIAMOND PENDANT,PN,390
1,DIAMOND RING,RN,390
1,DIAMOND EARRING,ER,390
1,DIAMOND RING,RN,390
1,DIAMOND RING,RN,390
1,DIAMOND EARRING,ER,390
1,DIAMOND BANGLE,BN,392
1,DIAMOND EARRING,ER,392
1,DIAMOND PENDANT,PN,392
1,DIAMOND,BN,392
1,DIAMOND EARRING,ER,419
1,DIAMOND BANGLE,BN,418
1,DIAMOND RING,RN,418
1,GOLD PENDANT,PN,421
1,GOLD EARRING,ER,421
1,DIAMOND CHOKER NECKLACE,NK,409
1,DIAMOND RING,RN,41
1,,,104
1,DIAMOND,PN,110
1,DIAMOND BRACELET,BT,121
1,DIAMOND RING,RN,563
1,DIAMOND RING,RN,563
1,DIAMOND RING,RN,562
1,DIAMOND RING,RN,562
1,DIAMOND PENDANT,PN,544
1,DIAMOND EARRING,ER,544
1,DIAMOND PENDANT,PN,544
1,DIAMOND RING,RN,544
1,DIAMOND PENDANT,PN,544
1,DIAMOND RING,RN,544
1,DIAMOND RING,RN,544
1,DIAMOND EARRING,ER,182
1,DIAMOND RING,RN,423
1,DIAMOND BANGLE,BN,650
1,,,218
1,DIAMOND RING,RN,214
1,DIAMOND PENDANT,PN,462
1,DIAMOND PENDANT,PN,452
1,DIAMOND RING,RN,341
1,DIAMOND PENDANT WITH CHAIN,PN,341
1,DIAMOND PENDANT,PN,341
1,DIAMOND EARRING,ER,341
1,DIAMOND,PN,368
1,DIAMOND,PN,368
1,DIAMOND,PN,368
1,DIAMOND RING,RN,358
1,DIAMOND EARRING,ER,22
1,DIAMOND EARRING,ER,22
1,DIAMOND EARRING,ER,22
1,DIAMOND EARRING,ER,696
1,DIAMOND EARRING,ER,696
1,Diamond Bracelet,,683
1,DIAMOND RING,RN,684
1,DIAMOND RING,RN,692
1,DIAMOND EARRING,ER,731
1,DIAMOND RING,,702
1,DIAMOND RING,RN,206
1,DIAMOND EARRING,ER,197
1,Multi Tourmaline              ,,145
1,,,152
1,DIAMOND RING,RN,157
1,DIAMOND  RING,RN,176
1,,,176
1,DIAMOND RING,RN,176
1,,,213
1,DIAMOND EARRING,ER,345
1,DIAMOND EARRING,ER,345
1,DIAMOND EARRING,ER,345
1,DIAMOND EARRING,ER,345
1,DIAMOND EARRING,ER,345
1,DIAMOND EARRING,ER,345
1,DIAMOND RING,ER,345
1,DIAMOND RING,RN,354
1,DIAMOND EARRING,ER,354
1,DIAMOND RING,RN,354
1,DIAMOND RING,RN,354
1,DIAMOND RING,RN,354
1,GOLD PENDANT WITH CHAIN,PN,348
1,,,348
1,DIAMOND RING,RN,357
1,DIAMOND EARRING,ER,357
1,DIAMOND PENDANT,PN,68
1,DIAMOND PALM RING,RN,69
1,DIAMOND NECKLACE,NK,73
1,DIAMOND BRACELET,,73
1,DIAMOND EARRING,ER,70
1,DIAMOND EARRING,ER,71
1,DIAMOND PENDANT,PN,80
1,DIAMOND BANGLE,BN,63
1,Multi Tourmaline              ,,63
1,Multi Tourmaline              ,,63
1,DIAMOND,NK,67
1,DIAMOND RING,RN,68
1,DIAMOND PENDANT,PN,68
1,DIAMOND RING,RN,69
1,DIAMOND RING,RN,73
1,DIAMOND BANGLE,BN,73
1,Diamond Bangle,,75
1,DIAMOND PENDANT,PN,76
1,DIAMOND BANGLE,BN,612
1,DIAMOND BANGLE,BN,612
1,DIAMOND PENDANT,PN,78
1,DIAMOND BANGLE,BN,657
1,DIAMOND PENDANT WITH CHAIN,PN,57
1,DIAMOND PENDANT,PN,57
1,DIAMOND PENDANT,PN,57
1,DIAMOND RING,,59
1,DIAMOND PENDANT,PN,85
1,DIAMOND RING,RN,85
1,DIAMOND RING,RN,85
1,DIAMOND PENDANT,PN,85
1,DIAMOND PENDANT,PN,112
1,DIAMOND RING,RN,112
1,DIAMOND EARRING,ER,89
1,DIAMOND RING,RN,214
1,DIAMOND RING,RN,214
1,DIAMOND RING,RN,214
1,DIAMOND,PN,317
1,,,541
1,DIAMOND RING,RN,476
1,DIAMOND RING,RN,356
1,DIAMOND PENDANT,PN,257
1,DIAMOND BRACELET,BT,165
1,DIAMOND,PN,165
1,DIAMOND PENDANT,PN,84
1,DIAMOND BANGLE,BN,89
1,DIAMOND RING,RN,90
1,GOLD EARRING,ER,469
1,DIAMOND,PN,62
1,DIAMOND PENDANT,PN,4
1,DIAMOND BRACELET,BT,98
1,DIAMOND,PN,98
1,DIAMOND EARRING,ER,98
1,DIAMOND RING,RN,98
1,DIAMOND PENDANT,PN,98
1,DIAMOND PENDANT,PN,106
1,DIAMOND EARRING,ER,107
1,DIAMOND EARRING,ER,116
1,DIAMOND RING,RN,116
1,DIAMOND,PN,116
1,DIAMOND NECLACE,BT,116
1,DIAMOND RING,RN,117
1,DIAMOND RING,RN,117
1,DIAMOND RING,RN,117
1,DIAMOND PENDANT,PN,24
1,DIAMOND ANKLET,AN,51
1,DIAMOND RING,RN,48
1,DIAMOND BRACELET,BT,48
1,DIAMOND PENDANT,PN,18
1,DIAMOND NECKLACE,NK,27
1,DIAMOND ANKLET,AN,13
1,DIAMOND RING,RN,14
1,DIAMOND CHOKER NECKLACE,NK,118
1,DIAMOND RING,RN,128
1,DIAMOND RING,RN,131
1,Multi Tourmaline              ,,134
1,Diamond Pendant,,81
1,DIAMOND PENDANT,PN,122
1,DIAMOND RING,RN,99
1,DIAMOND RING,RN,109
1,DIAMOND BRACELET,BT,111
1,DIAMOND BRACELET,BR,115
1,PEARL EARRING,ER,113
1,DIAMOND PENDANT,PN,173
1,DIAMOND RING,RN,498
1,DIAMOND RING,RN,498
1,DIAMOND RING,RN,498
1,DIAMOND RING,RN,498
1,DIAMOND RING,RN,498
1,DIAMOND RING,RN,498
1,DIAMOND PENDANT,PN,15
1,DIAMOND PENDANT,PN,15
1,GOLD EARRING,ER,368
1,GOLD WITH MELACATE BRACELET,BR,279
1,,,120
1,DIAMOND PENDANT,PN,622
1,DIAMOND PENDANT,PN,622
1,DIAMOND BRACELET,BR,622
1,GOLD BRACELET,BR,621
1,DIAMOND PENDANT,PN,3
1,DIAMOND EARRING,ER,2
1,DIAMOND EARRING,ER,1
1,DIAMOND PENDANT,PN,119
1,DIAMOND PENDANT,PN,2
1,,,107
1,DIAMOND RING,RN,76
1,DIAMOND ANKLET,AN,53
1,DIAMOND,ER,67
1,DIAMOND,PN,164
1,DIAMOND RING,RN,123
1,DIAMOND RING,RN,123
1,DIAMOND RING,RN,123
1,DIAMOND RING,RN,123
1,DIAMOND RING,RN,123
1,DIAMOND RING,RN,123
1,DIAMOND RING,RN,123
1,DIAMOND RING,RN,123
1,DIAMOND RING,RN,123
1,DIAMOND RING,RN,123
1,DIAMOND RING,RN,123
1,DIAMOND RING,ER,123
1,DIAMOND RING,RN,123
1,DIAMOND RING,RN,123
1,DIAMOND RING,RN,123
1,DIAMOND RING,RN,123
1,DIAMOND RING,RN,123
1,DIAMOND RING,RN,123
1,DIAMOND RING,RN,123
1,DIAMOND RING,RN,123
1,DIAMOND RING,RN,123
1,DIAMOND EARRING,ER,123
1,DIAMOND EARRING,ER,123
1,DIAMOND EARRING,ER,123
1,DIAMOND PENDANT,PN,123
1,DIAMOND SUITI,SUT,123
1,DIAMOND BANGLE,BN,123
1,DIAMOND BANGLE,BN,123
1,DIAMOND BANGLE,BN,123
1,DIAMOND BANGLE,BN,123
1,DIAMOND BANGLE,BN,123
1,DIAMOND RING,RN,123
1,DIAMOND PENDANT,PN,123
1,DIAMOND RING,RN,123
1,DIAMOND BANGLE,BN,123
1,DIAMOND BANGLE,BN,123
1,DIAMOND BANGLE,BN,123
1,DIAMOND RING,RN,123
1,DIAMOND BANGLE,BN,123
1,DIAMOND BANGLE,BN,128
1,DIAMOND BRACELET,BT,128
1,DIAMOND PENDANT,PN,128
1,DIAMOND RING,RN,128
1,DIAMOND NECKLACE,NK,128
1,DIAMOND RING,RN,128
